LCLid,latitude,longitude
MAC005300,51.68688139,0.043801571
MAC005300,51.69349551,0.03484963
MAC005300,51.7008529,0.041499502
MAC005300,51.69477924,0.037453915
MAC005300,51.69872651,0.034130689
MAC005300,51.69958756,0.042690782
MAC000299,51.51766933,-0.235360473
MAC000299,51.53338628,-0.239999511
MAC000299,51.51618676,-0.23801736
MAC000299,51.53274112,-0.235361609
MAC000299,51.5226766,-0.233691597
MAC000299,51.52826415,-0.235275887
MAC000299,51.53392137,-0.24343205
MAC000299,51.5185115,-0.230577621
MAC000299,51.52681638,-0.241822095
MAC000299,51.53076603,-0.250022855
MAC002616,51.42472797,-0.41253605
MAC002616,51.42792982,-0.414318628
MAC002616,51.42336663,-0.414311083
MAC002616,51.43606936,-0.428308421
MAC002616,51.4237789,-0.426531617
MAC002616,51.42636491,-0.430301895
MAC002616,51.42415711,-0.416260395
MAC002616,51.42356247,-0.430433435
MAC002616,51.42765415,-0.420695848
MAC002616,51.4337371,-0.42687225
MAC005299,51.38738276,0.181194448
MAC005299,51.38898595,0.183196351
MAC005299,51.38368682,0.173475678
MAC005299,51.38966745,0.171413101
MAC005299,51.38515698,0.173039047
MAC005299,51.39117064,0.180655023
MAC005299,51.37787394,0.176509657
MAC005299,51.38415356,0.164495736
MAC005299,51.38604979,0.174443686
MAC005299,51.38010591,0.163946291
MAC005297,51.60642501,-0.274723439
MAC005297,51.61295842,-0.286645814
MAC005297,51.59791383,-0.287522992
MAC005297,51.60015569,-0.288783281
MAC005297,51.60494406,-0.276862193
MAC005297,51.60158336,-0.279873494
MAC005297,51.60374288,-0.288741092
MAC005297,51.61694835,-0.285924655
MAC005297,51.61349314,-0.283330296
MAC005297,51.61466289,-0.28290173
MAC002615,51.66143613,-0.238515187
MAC002615,51.652093,-0.255161274
MAC002615,51.6581931,-0.248372195
MAC002615,51.66187073,-0.253561148
MAC002615,51.66141716,-0.239527216
MAC002615,51.6444047,-0.238117765
MAC002615,51.64737973,-0.247835335
MAC002615,51.65280375,-0.255329162
MAC002615,51.65189673,-0.241703475
MAC002615,51.65608348,-0.243466541
MAC000300,51.43847838,0.103151997
MAC000300,51.43011882,0.104344557
MAC000300,51.43027631,0.104482592
MAC000300,51.42491202,0.100074777
MAC000300,51.43065187,0.100735752
MAC000300,51.42775459,0.108995926
MAC000300,51.42500557,0.101835813
MAC000300,51.42030545,0.112066624
MAC000300,51.4240159,0.101103502
MAC000300,51.42291884,0.105302776
MAC005365,51.30818099,-0.060202219
MAC005365,51.31000162,-0.063586855
MAC005365,51.31109887,-0.066378784
MAC005365,51.29679603,-0.055520156
MAC005365,51.30265986,-0.062950815
MAC005365,51.30016682,-0.051004681
MAC005365,51.30242881,-0.055775203
MAC005365,51.29430152,-0.056281746
MAC005365,51.30827545,-0.05800741
MAC005365,51.30934384,-0.068279925
MAC002611,51.68128866,-0.066819487
MAC002611,51.67215455,-0.085211212
MAC002611,51.67560964,-0.067994201
MAC002611,51.66253161,-0.080934146
MAC002611,51.67404215,-0.072937448
MAC002611,51.67670042,-0.079960911
MAC002611,51.67697771,-0.067368043
MAC002611,51.67680966,-0.084693052
MAC002611,51.66593308,-0.076768193
MAC002611,51.68091539,-0.078162174
MAC005375,51.40955096,-0.071705843
MAC005375,51.4212631,-0.056521286
MAC005375,51.42654169,-0.072909902
MAC005375,51.42302102,-0.058129048
MAC005375,51.42413019,-0.071542296
MAC005375,51.41412258,-0.073818914
MAC005375,51.41342758,-0.060191757
MAC005375,51.41727082,-0.06897624
MAC005375,51.40784438,-0.060291623
MAC005375,51.42583701,-0.063479841
MAC005277,51.32474539,0.136979883
MAC005277,51.33038805,0.124088152
MAC005277,51.32571952,0.12994464
MAC005277,51.32778633,0.131405042
MAC005277,51.32175458,0.125107594
MAC005277,51.31970631,0.127887768
MAC005277,51.32655051,0.124202587
MAC005277,51.32450348,0.143094593
MAC005277,51.32350137,0.137900895
MAC005277,51.32915045,0.124918754
MAC002590,51.28728858,-0.016060864
MAC002590,51.29424067,-0.008998328
MAC002590,51.29697426,-0.005135996
MAC002590,51.29049075,-0.01111165
MAC002590,51.28224691,-0.00789446
MAC002590,51.29414862,-0.020258718
MAC002590,51.29762097,-0.019452236
MAC002590,51.29010937,-0.013050724
MAC002590,51.29214469,-0.020160334
MAC002590,51.28525423,-0.010991516
MAC005353,51.40865654,0.042418531
MAC005353,51.40177009,0.04305362
MAC005353,51.39611055,0.031329882
MAC005353,51.40542984,0.032670402
MAC005353,51.41235008,0.030882446
MAC005353,51.40494616,0.044325158
MAC005353,51.39320983,0.036210494
MAC005353,51.39284022,0.039280248
MAC005353,51.39890158,0.034467149
MAC005353,51.39641001,0.038777791
MAC002648,51.44474886,-0.281747559
MAC002648,51.4438805,-0.27557599
MAC002648,51.43792982,-0.277027862
MAC002648,51.43504623,-0.271041125
MAC002648,51.43943079,-0.28077356
MAC002648,51.44036321,-0.273731911
MAC002648,51.44463294,-0.267944733
MAC002648,51.45034983,-0.267408323
MAC002648,51.43278295,-0.266446186
MAC002648,51.43693248,-0.270156655
MAC002735,51.65446654,-0.351280236
MAC002735,51.65064468,-0.351175128
MAC002735,51.66465181,-0.347313448
MAC002735,51.66926426,-0.350503661
MAC002735,51.65425363,-0.358145184
MAC002735,51.66325379,-0.343538258
MAC002735,51.66544412,-0.343139358
MAC002735,51.66906721,-0.343234206
MAC002735,51.66345213,-0.351273285
MAC002735,51.6699208,-0.347727909
MAC005383,51.43243786,-0.501948343
MAC005383,51.42366409,-0.492065234
MAC005383,51.4227897,-0.501710429
MAC005383,51.43629886,-0.503725132
MAC005383,51.421379,-0.491783821
MAC005383,51.44036905,-0.501441822
MAC005383,51.43149398,-0.508598218
MAC005383,51.44084921,-0.501129102
MAC005383,51.42234883,-0.495844439
MAC005383,51.43285947,-0.503847693
MAC005286,51.46319664,-0.479401924
MAC005286,51.46656069,-0.468869195
MAC005286,51.45970104,-0.470336584
MAC005286,51.45983944,-0.470541893
MAC005286,51.45320044,-0.463403369
MAC005286,51.45547361,-0.476755785
MAC005286,51.45452829,-0.480051089
MAC005286,51.46106854,-0.467421124
MAC005286,51.4620199,-0.473963405
MAC005286,51.47041359,-0.480514756
MAC002567,51.38791385,-0.297956673
MAC002567,51.3790288,-0.297487768
MAC002567,51.38383817,-0.288977996
MAC002567,51.38522659,-0.288645836
MAC002567,51.38476183,-0.301790748
MAC002567,51.3950559,-0.302579688
MAC002567,51.37648717,-0.296639822
MAC002567,51.39459645,-0.288558985
MAC002567,51.38721583,-0.300117424
MAC002567,51.39149164,-0.293524233
MAC005387,51.5787022,0.027713414
MAC005387,51.57547281,0.030951051
MAC005387,51.58676403,0.022674289
MAC005387,51.57965032,0.029259986
MAC005387,51.58199501,0.026164192
MAC005387,51.57432337,0.029224725
MAC005387,51.58082269,0.023103113
MAC005387,51.57257966,0.031594538
MAC005387,51.57232565,0.033404106
MAC005387,51.58171815,0.022483848
MAC002564,51.41017234,-0.047269828
MAC002564,51.41034263,-0.046653439
MAC002564,51.40991461,-0.045670178
MAC002564,51.40411679,-0.055631454
MAC002564,51.40415771,-0.046869539
MAC002564,51.40135699,-0.060642328
MAC002564,51.39939731,-0.063370718
MAC002564,51.41011218,-0.048105726
MAC002564,51.39812441,-0.062307621
MAC002564,51.41501648,-0.044033061
MAC002737,51.55833058,0.01446918
MAC002737,51.56689181,0.004631617
MAC002737,51.5542789,0.006729751
MAC002737,51.57017101,0.011229085
MAC002737,51.55680698,0.005579666
MAC002737,51.56736166,0.007440062
MAC002737,51.55790411,0.016192735
MAC002737,51.55478356,0.003464497
MAC002737,51.56304437,0.001524332
MAC002737,51.55680022,0.006447456
MAC002570,51.45568672,-0.144947733
MAC002570,51.46403648,-0.142251832
MAC002570,51.44902463,-0.137662598
MAC002570,51.45687359,-0.139238417
MAC002570,51.45588336,-0.143624013
MAC002570,51.46118981,-0.136911893
MAC002570,51.46756377,-0.13880278
MAC002570,51.45844575,-0.143112711
MAC002570,51.46797578,-0.139642753
MAC002570,51.45428323,-0.127836374
MAC000308,51.40910147,-0.014866592
MAC000308,51.40540415,-0.017562551
MAC000308,51.40164104,-0.009919428
MAC000308,51.40424082,-0.016432061
MAC000308,51.40870267,-0.01775513
MAC000308,51.40387559,-0.008878738
MAC000308,51.40115845,-0.012976966
MAC000308,51.39918978,-0.02513976
MAC000308,51.41445586,-0.023816669
MAC000308,51.40566678,-0.011628301
MAC002740,51.63214666,-0.135631469
MAC002740,51.63369621,-0.130586793
MAC002740,51.62983987,-0.131144133
MAC002740,51.63466154,-0.136165505
MAC002740,51.62322718,-0.1315526
MAC002740,51.64028314,-0.127543362
MAC002740,51.63606065,-0.143292632
MAC002740,51.63368104,-0.134805907
MAC002740,51.627384,-0.128647223
MAC002740,51.62427666,-0.132895439
MAC005282,51.56345745,-0.150698335
MAC005282,51.54471239,-0.152818223
MAC005282,51.55344085,-0.147181549
MAC005282,51.54544829,-0.150944377
MAC005282,51.54681567,-0.16348824
MAC005282,51.55128072,-0.148229801
MAC005282,51.54673076,-0.148556327
MAC005282,51.5628937,-0.153298835
MAC005282,51.56255575,-0.14543491
MAC005282,51.55034215,-0.145324365
MAC005333,51.50997335,-0.099525105
MAC005333,51.49601931,-0.090388902
MAC005333,51.49653525,-0.086516155
MAC005333,51.49369838,-0.089629189
MAC005333,51.50796024,-0.087155171
MAC005333,51.50493267,-0.084130639
MAC005333,51.49215576,-0.093001379
MAC005333,51.50967825,-0.083514747
MAC005333,51.50466214,-0.097229798
MAC005333,51.50705335,-0.095070399
MAC002693,51.29580335,-0.260485505
MAC002693,51.30431057,-0.254094418
MAC002693,51.30126777,-0.254865894
MAC002693,51.29693961,-0.249277633
MAC002693,51.30124744,-0.264242896
MAC002693,51.28926083,-0.257511909
MAC002693,51.29181059,-0.256510211
MAC002693,51.30074412,-0.248572542
MAC002693,51.3010325,-0.264521817
MAC002693,51.30368785,-0.25808114
MAC005390,51.4200404,-0.148671488
MAC005390,51.41635008,-0.139067558
MAC005390,51.42684914,-0.147467487
MAC005390,51.42211492,-0.145654945
MAC005390,51.41903666,-0.147297972
MAC005390,51.42187654,-0.142468286
MAC005390,51.41638343,-0.14580073
MAC005390,51.43440667,-0.151701873
MAC005390,51.42702079,-0.154223061
MAC005390,51.4316932,-0.145011364
MAC002691,51.48336793,-0.443809731
MAC002691,51.48575111,-0.434245022
MAC002691,51.49199345,-0.434834439
MAC002691,51.4769776,-0.446606116
MAC002691,51.48242549,-0.450965187
MAC002691,51.49190871,-0.447263435
MAC002691,51.48842406,-0.453167104
MAC002691,51.48125475,-0.453361412
MAC002691,51.49236229,-0.445866327
MAC002691,51.48532146,-0.434956373
MAC005391,51.64727461,-0.154551951
MAC005391,51.63608875,-0.149087705
MAC005391,51.64028011,-0.15273724
MAC005391,51.63646557,-0.160133512
MAC005391,51.65106087,-0.155356773
MAC005391,51.638883,-0.160889211
MAC005391,51.65335103,-0.147121453
MAC005391,51.64883657,-0.152127661
MAC005391,51.64055846,-0.154816812
MAC005391,51.63912449,-0.158639262
MAC002744,51.53020126,-0.273391155
MAC002744,51.53752573,-0.274456642
MAC002744,51.54823358,-0.26993418
MAC002744,51.54214998,-0.277954162
MAC002744,51.53130308,-0.268643626
MAC002744,51.54732383,-0.280778483
MAC002744,51.53500146,-0.268632501
MAC002744,51.53449935,-0.271008715
MAC002744,51.53556578,-0.270620751
MAC002744,51.54116801,-0.274653849
MAC005285,51.56717167,-0.450112138
MAC005285,51.55125159,-0.458372891
MAC005285,51.55311547,-0.455074749
MAC005285,51.56167644,-0.446617017
MAC005285,51.56492887,-0.445826929
MAC005285,51.55166568,-0.446398656
MAC005285,51.56855594,-0.459691077
MAC005285,51.5696128,-0.460290657
MAC005285,51.56225965,-0.458986748
MAC005285,51.55976551,-0.456113816
MAC002571,51.41436305,-0.256686895
MAC002571,51.41720083,-0.249026085
MAC002571,51.41666148,-0.244609533
MAC002571,51.41823878,-0.243453503
MAC002571,51.402594,-0.251784781
MAC002571,51.40290499,-0.250883686
MAC002571,51.41773797,-0.245132178
MAC002571,51.41261189,-0.251040679
MAC002571,51.41351313,-0.251456
MAC002571,51.40300205,-0.24369149
MAC005293,51.60613668,0.120898147
MAC005293,51.61225925,0.119937101
MAC005293,51.61862119,0.115804987
MAC005293,51.6039947,0.125247374
MAC005293,51.61766499,0.117645311
MAC005293,51.60543121,0.117377389
MAC005293,51.61793412,0.108505055
MAC005293,51.61401176,0.125702451
MAC005293,51.60563646,0.110802375
MAC005293,51.61123883,0.117826937
MAC005334,51.61804586,-0.35837488
MAC005334,51.61231209,-0.353171466
MAC005334,51.62269229,-0.363003631
MAC005334,51.61878522,-0.365049038
MAC005334,51.62461791,-0.3635685
MAC005334,51.62538955,-0.362629286
MAC005334,51.62047306,-0.369866018
MAC005334,51.62200622,-0.361368402
MAC005334,51.61848279,-0.361450954
MAC005334,51.61518697,-0.359568362
MAC002587,51.43994874,-0.096044308
MAC002587,51.44149383,-0.078912675
MAC002587,51.43405666,-0.086140394
MAC002587,51.42323623,-0.082956571
MAC002587,51.44176913,-0.080393589
MAC002587,51.43650165,-0.081124939
MAC002587,51.42910369,-0.079303646
MAC002587,51.42532757,-0.077610666
MAC002587,51.42525279,-0.088174346
MAC002587,51.4257393,-0.077949049
MAC002584,51.58741744,-0.467110095
MAC002584,51.58751611,-0.460690128
MAC002584,51.59189899,-0.467158776
MAC002584,51.58124042,-0.468825179
MAC002584,51.58548001,-0.461019013
MAC002584,51.57402553,-0.469655976
MAC002584,51.58042328,-0.459491856
MAC002584,51.57502665,-0.470612199
MAC002584,51.58421924,-0.469104649
MAC002584,51.59013073,-0.460238999
MAC002583,51.52985865,-0.483506389
MAC002583,51.53516116,-0.485099714
MAC002583,51.53283744,-0.487330378
MAC002583,51.52101482,-0.486426478
MAC002583,51.53024061,-0.483871112
MAC002583,51.53183616,-0.486749049
MAC002583,51.51913574,-0.493444479
MAC002583,51.53549807,-0.492479796
MAC002583,51.53651646,-0.482057869
MAC002583,51.53540016,-0.499656577
MAC002641,51.57762921,0.14637154
MAC002641,51.58338288,0.151463283
MAC002641,51.57725554,0.155059535
MAC002641,51.5641919,0.144738284
MAC002641,51.58004484,0.143070934
MAC002641,51.56919724,0.152134417
MAC002641,51.57242579,0.152202912
MAC002641,51.56974648,0.156819136
MAC002641,51.56887573,0.139115425
MAC002641,51.57213276,0.155857324
MAC002724,51.49064834,-0.071847359
MAC002724,51.49747321,-0.080097707
MAC002724,51.49336696,-0.086222231
MAC002724,51.49390541,-0.086699743
MAC002724,51.49890281,-0.079074498
MAC002724,51.50507003,-0.080845008
MAC002724,51.50369653,-0.091147602
MAC002724,51.50064091,-0.074700251
MAC002724,51.49960928,-0.077219111
MAC002724,51.49736703,-0.078064973
MAC000306,51.31759552,-0.252229183
MAC000306,51.31613966,-0.269422469
MAC000306,51.30459873,-0.251126145
MAC000306,51.30202905,-0.256889875
MAC000306,51.30786964,-0.251347679
MAC000306,51.30600448,-0.26618827
MAC000306,51.3125324,-0.269367467
MAC000306,51.31821657,-0.260417264
MAC000306,51.30614791,-0.261168995
MAC000306,51.30013236,-0.263551618
MAC005346,51.68544736,0.060017963
MAC005346,51.67547289,0.053881581
MAC005346,51.68690219,0.050859048
MAC005346,51.68675597,0.048385731
MAC005346,51.68071708,0.050917687
MAC005346,51.69071144,0.056648468
MAC005346,51.67555528,0.052526315
MAC005346,51.67756247,0.052762419
MAC005346,51.67348021,0.065094303
MAC005346,51.68812474,0.057885529
MAC002727,51.5835891,-0.482486618
MAC002727,51.58586922,-0.475915018
MAC002727,51.58001417,-0.475794972
MAC002727,51.57868966,-0.485934979
MAC002727,51.5936919,-0.492104463
MAC002727,51.59507446,-0.491317759
MAC002727,51.57786196,-0.477567417
MAC002727,51.5832662,-0.477125785
MAC002727,51.59545154,-0.483201852
MAC002727,51.57794906,-0.480035917
MAC002697,51.59731666,-0.060034265
MAC002697,51.59447926,-0.050359312
MAC002697,51.59145117,-0.058458308
MAC002697,51.58551025,-0.045271438
MAC002697,51.59564889,-0.061353109
MAC002697,51.59023988,-0.050219861
MAC002697,51.58666696,-0.047521383
MAC002697,51.59681005,-0.056244741
MAC002697,51.5947054,-0.044260336
MAC002697,51.59951792,-0.046328484
MAC005311,51.39967283,-0.504075519
MAC005311,51.3993659,-0.501572828
MAC005311,51.41153898,-0.500726944
MAC005311,51.41308211,-0.512061546
MAC005311,51.39514849,-0.498537692
MAC005311,51.40316558,-0.501225805
MAC005311,51.40470633,-0.497015148
MAC005311,51.39559792,-0.505809925
MAC005311,51.40128964,-0.496918851
MAC005311,51.40008133,-0.497481164
MAC002644,51.47278816,-0.242860045
MAC002644,51.46843521,-0.242331027
MAC002644,51.47269683,-0.251301958
MAC002644,51.47007142,-0.251057673
MAC002644,51.46631787,-0.247633253
MAC002644,51.45644898,-0.256575333
MAC002644,51.45996153,-0.241224652
MAC002644,51.47350877,-0.250669337
MAC002644,51.46052036,-0.23993585
MAC002644,51.45599702,-0.240958504
MAC002581,51.55811519,-0.285640948
MAC002581,51.55668544,-0.28537322
MAC002581,51.55456649,-0.291530966
MAC002581,51.56475158,-0.281462263
MAC002581,51.557459,-0.294140729
MAC002581,51.56444332,-0.284369867
MAC002581,51.54989322,-0.284420966
MAC002581,51.55060935,-0.277552573
MAC002581,51.56733526,-0.285312685
MAC002581,51.55954422,-0.293095088
MAC005378,51.51463225,-0.439089888
MAC005378,51.51117854,-0.456325554
MAC005378,51.52082224,-0.440734903
MAC005378,51.51224702,-0.445747648
MAC005378,51.51994426,-0.446062099
MAC005378,51.52921527,-0.437827662
MAC005378,51.5249516,-0.442031033
MAC005378,51.5121046,-0.439981548
MAC005378,51.51504057,-0.449904014
MAC005378,51.52402962,-0.445896645
MAC002729,51.53987535,-0.286734997
MAC002729,51.53320349,-0.282500316
MAC002729,51.5313379,-0.282218257
MAC002729,51.53594979,-0.292977471
MAC002729,51.54325618,-0.287523592
MAC002729,51.54679413,-0.278897486
MAC002729,51.53762467,-0.29631439
MAC002729,51.54132686,-0.284446083
MAC002729,51.53053113,-0.2788618
MAC002729,51.54655966,-0.292095539
MAC002730,51.64674985,0.13875423
MAC002730,51.63643469,0.142475757
MAC002730,51.63848814,0.138834347
MAC002730,51.63252431,0.140797605
MAC002730,51.64843719,0.139142799
MAC002730,51.64880035,0.13683745
MAC002730,51.64446233,0.132763034
MAC002730,51.63885868,0.142266053
MAC002730,51.63334435,0.137243078
MAC002730,51.64686928,0.132190813
MAC005343,51.31593164,-0.311211856
MAC005343,51.31056981,-0.303249393
MAC005343,51.30948181,-0.304010459
MAC005343,51.31560497,-0.3149541
MAC005343,51.30845351,-0.307090068
MAC005343,51.32106531,-0.314544522
MAC005343,51.31474447,-0.299648706
MAC005343,51.31653436,-0.300371172
MAC005343,51.30800477,-0.308148355
MAC005343,51.31154863,-0.305435598
MAC000307,51.62059733,-0.012395781
MAC000307,51.62577184,-0.013396542
MAC000307,51.61852988,-0.002567834
MAC000307,51.61932681,-0.010286917
MAC000307,51.62358614,-0.006782194
MAC000307,51.61999858,-0.015830797
MAC000307,51.62125941,-0.005880184
MAC000307,51.61128413,-0.010209391
MAC000307,51.6140261,-0.008571244
MAC000307,51.60954679,-0.016622475
MAC002573,51.51221002,-0.082430545
MAC002573,51.518732,-0.078753513
MAC002573,51.51839358,-0.082433277
MAC002573,51.51984781,-0.068117719
MAC002573,51.51377668,-0.074003802
MAC002573,51.51986641,-0.076262994
MAC002573,51.51707768,-0.067280071
MAC002573,51.50584477,-0.065864753
MAC002573,51.50897684,-0.063008498
MAC002573,51.50519597,-0.069674217
MAC005382,51.46828853,-0.306395149
MAC005382,51.46810068,-0.301267691
MAC005382,51.47202595,-0.307303636
MAC005382,51.48367789,-0.298706766
MAC005382,51.46385924,-0.307408865
MAC005382,51.46778628,-0.293557464
MAC005382,51.46761002,-0.298035598
MAC005382,51.47818455,-0.294888274
MAC005382,51.47089186,-0.300997304
MAC005382,51.47298738,-0.301737806
MAC002588,51.32153778,-0.155889652
MAC002588,51.32060977,-0.141298614
MAC002588,51.3260581,-0.146259464
MAC002588,51.32789782,-0.151445132
MAC002588,51.32626353,-0.157925088
MAC002588,51.31412505,-0.147793426
MAC002588,51.32368892,-0.140075114
MAC002588,51.3128542,-0.146612034
MAC002588,51.32514018,-0.139106619
MAC002588,51.31888452,-0.155810609
MAC002244,51.51919896,0.046228883
MAC002244,51.51050947,0.049774823
MAC002244,51.52034586,0.032285222
MAC002244,51.5209229,0.041417017
MAC002244,51.52326233,0.036956729
MAC002244,51.52391237,0.035214161
MAC002244,51.5241036,0.040822497
MAC002244,51.52195703,0.04282807
MAC002244,51.51300437,0.030901728
MAC002244,51.51677286,0.046310415
MAC002372,51.61796337,0.161410217
MAC002372,51.62624155,0.153983683
MAC002372,51.622883,0.16123488
MAC002372,51.62104705,0.153937873
MAC002372,51.62566316,0.164176606
MAC002372,51.62999816,0.149746917
MAC002372,51.61481155,0.152049417
MAC002372,51.6337385,0.15722922
MAC002372,51.63054813,0.15258669
MAC002372,51.62937357,0.154687214
MAC002504,51.48728137,0.078718772
MAC002504,51.48406673,0.086754236
MAC002504,51.48177225,0.077366899
MAC002504,51.48499105,0.080921774
MAC002504,51.48713225,0.083361951
MAC002504,51.49173983,0.075527382
MAC002504,51.47923851,0.085257718
MAC002504,51.48124971,0.081826037
MAC002504,51.48441061,0.079819434
MAC002504,51.4840255,0.087079491
MAC002142,51.38348898,0.105979928
MAC002142,51.38445151,0.090584853
MAC002142,51.38976919,0.092779402
MAC002142,51.38861966,0.105308073
MAC002142,51.38429925,0.089414339
MAC002142,51.38733176,0.095039506
MAC002142,51.3809344,0.101072193
MAC002142,51.38321556,0.101300418
MAC002142,51.37350941,0.104934478
MAC002142,51.37406517,0.099509945
MAC002141,51.49392127,-0.008537281
MAC002141,51.49611861,-0.01414298
MAC002141,51.50190427,-0.003812334
MAC002141,51.49197781,-0.014141363
MAC002141,51.49165129,-0.004875067
MAC002141,51.48401977,-0.007330534
MAC002141,51.49621731,-0.016135777
MAC002141,51.48454422,-0.001433025
MAC002141,51.49403175,-0.015522829
MAC002141,51.50003346,0.000256039
MAC000681,51.27706761,-0.325517002
MAC000681,51.27335027,-0.335903514
MAC000681,51.28771776,-0.322575607
MAC000681,51.28693892,-0.323782943
MAC000681,51.28891742,-0.325079782
MAC000681,51.27820438,-0.335094598
MAC000681,51.28195711,-0.332836541
MAC000681,51.28625268,-0.330332929
MAC000681,51.28186578,-0.332597877
MAC000681,51.28701692,-0.333640264
MAC002135,51.61955966,-0.07554336
MAC002135,51.61276928,-0.073128464
MAC002135,51.62661175,-0.07947715
MAC002135,51.61207388,-0.065985781
MAC002135,51.62414924,-0.074246394
MAC002135,51.62758367,-0.063316085
MAC002135,51.62279208,-0.072436297
MAC002135,51.6281074,-0.07002062
MAC002135,51.62127124,-0.060305972
MAC002135,51.61259943,-0.074776308
MAC002133,51.57734668,0.018603707
MAC002133,51.58294666,0.016704746
MAC002133,51.57993076,0.009191558
MAC002133,51.58836485,0.020667435
MAC002133,51.58537639,0.008623147
MAC002133,51.58244638,0.013803783
MAC002133,51.58851399,0.004252758
MAC002133,51.57762983,0.020640253
MAC002133,51.58799916,0.015110993
MAC002133,51.59023421,0.016098826
MAC002130,51.31312068,0.008289665
MAC002130,51.31106167,0.025156319
MAC002130,51.30346441,0.017366506
MAC002130,51.30742002,0.014693131
MAC002130,51.2998349,0.017458876
MAC002130,51.30705796,0.019324156
MAC002130,51.30250269,0.025195868
MAC002130,51.30460816,0.010332151
MAC002130,51.30087822,0.012669342
MAC002130,51.3022273,0.026274079
MAC000709,51.42885392,-0.496309021
MAC000709,51.42642783,-0.492308915
MAC000709,51.44569952,-0.495655505
MAC000709,51.43147847,-0.485750924
MAC000709,51.44437191,-0.493737667
MAC000709,51.44581878,-0.49055794
MAC000709,51.43789788,-0.486502756
MAC000709,51.42656498,-0.501495023
MAC000709,51.42753289,-0.499837768
MAC000709,51.43553284,-0.502286088
MAC002125,51.33507171,-0.165018929
MAC002125,51.33711158,-0.158553834
MAC002125,51.34829792,-0.163402239
MAC002125,51.33178221,-0.161717271
MAC002125,51.33946437,-0.15395525
MAC002125,51.33062555,-0.164968585
MAC002125,51.33501805,-0.157022588
MAC002125,51.33919865,-0.154127831
MAC002125,51.34758076,-0.157879895
MAC002125,51.33647269,-0.165934536
MAC000716,51.69948967,-0.25486702
MAC000716,51.69043106,-0.248845503
MAC000716,51.69341847,-0.25268944
MAC000716,51.6916874,-0.263716433
MAC000716,51.69076891,-0.249333471
MAC000716,51.68435516,-0.26065924
MAC000716,51.69111855,-0.257608598
MAC000716,51.70170793,-0.256167265
MAC000716,51.697726,-0.249679988
MAC000716,51.68682659,-0.248057971
MAC000719,51.67889198,-0.496096856
MAC000719,51.66154195,-0.512976825
MAC000719,51.66576968,-0.502320398
MAC000719,51.67075397,-0.500876896
MAC000719,51.67005272,-0.50440078
MAC000719,51.6725484,-0.500626977
MAC000719,51.67004313,-0.511056522
MAC000719,51.67914172,-0.49745897
MAC000719,51.66526519,-0.511711101
MAC000719,51.6659347,-0.506495366
MAC002121,51.31500311,-0.140100837
MAC002121,51.32043263,-0.132707512
MAC002121,51.31639492,-0.12935969
MAC002121,51.31243025,-0.125724832
MAC002121,51.32026053,-0.126125988
MAC002121,51.31117693,-0.13362955
MAC002121,51.31283231,-0.130941127
MAC002121,51.31353016,-0.135919601
MAC002121,51.30980779,-0.1344408
MAC002121,51.31837785,-0.12567904
MAC002120,51.66366309,0.113687523
MAC002120,51.67789736,0.107717708
MAC002120,51.67986295,0.114975376
MAC002120,51.66812067,0.108758792
MAC002120,51.6712686,0.106068716
MAC002120,51.67647758,0.099992174
MAC002120,51.67213724,0.105703972
MAC002120,51.68076535,0.112514429
MAC002120,51.67000994,0.116261428
MAC002120,51.67517453,0.102869288
MAC002143,51.43301338,-0.398087698
MAC002143,51.43840269,-0.398148609
MAC002143,51.43201796,-0.395223239
MAC002143,51.43154045,-0.393968215
MAC002143,51.43026872,-0.402141259
MAC002143,51.42096803,-0.411589282
MAC002143,51.43378899,-0.404584316
MAC002143,51.43123991,-0.398014891
MAC002143,51.43242845,-0.413212408
MAC002143,51.43717514,-0.412629165
MAC000722,51.3082296,-0.010160896
MAC000722,51.30558423,0.000311278
MAC000722,51.30031861,-0.010998948
MAC000722,51.31285107,-0.012408573
MAC000722,51.30462666,6.35E-05
MAC000722,51.30351275,-0.001427486
MAC000722,51.31125265,-0.011932547
MAC000722,51.30938649,-0.013260412
MAC000722,51.30545448,0.001182655
MAC000722,51.31103602,-5.34E-05
MAC002112,51.4099313,-0.050714111
MAC002112,51.41758905,-0.058465501
MAC002112,51.4078227,-0.051540349
MAC002112,51.41528013,-0.058454214
MAC002112,51.40894495,-0.057379
MAC002112,51.41695104,-0.054565946
MAC002112,51.41588173,-0.04683015
MAC002112,51.4163358,-0.063666579
MAC002112,51.40835472,-0.065185513
MAC002112,51.41468042,-0.053684645
MAC000738,51.67830406,0.172023087
MAC000738,51.67798241,0.172064548
MAC000738,51.68152005,0.163235079
MAC000738,51.67973347,0.166390244
MAC000738,51.68130254,0.172679234
MAC000738,51.68610077,0.179362031
MAC000738,51.6835469,0.168483502
MAC000738,51.67855833,0.17336183
MAC000738,51.67785807,0.169808203
MAC000738,51.68141281,0.165005041
MAC000755,51.67405521,0.070953102
MAC000755,51.68688111,0.088103665
MAC000755,51.67943696,0.071346469
MAC000755,51.69238236,0.088009598
MAC000755,51.67853333,0.079541115
MAC000755,51.67726013,0.078686793
MAC000755,51.68384317,0.089191112
MAC000755,51.68918789,0.089532654
MAC000755,51.67633574,0.082728533
MAC000755,51.68667342,0.072267356
MAC000766,51.49288036,-0.142347394
